# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from tmp
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-25 11:29:59 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J0218+4232	 34.52649 	 42.53816 	 0.0023 	 7.73955E-20 	   61.252 	 0.4475933 	  55624  	  51.193	  13.053	    12.900    	   0.978    	Detected in Beam # 24276
J0218+4232	 34.52649 	 42.53816 	 0.0023 	 7.73955E-20 	   61.252 	 0.2553893 	  55624  	  139.09	  17.158	     6.241    	   1.262    	Detected in Beam # 24509
J0218+4232	 34.52649 	 42.53816 	 0.0023 	 7.73955E-20 	   61.252 	 0.2867595 	  55629  	  123.12	  15.305	     6.290    	   1.121    	Detected in Beam # 24886
  J0220+36	 35.20833 	 36.36667 	 1.0297 	        * 	       40 	 0.0451386 	  55851  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 30897
  J0220+36	 35.20833 	 36.36667 	 1.0297 	        * 	       40 	 0.4480543 	  55984  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 31274
  J0229+20	  37.2625 	 20.96667 	 0.8069 	        * 	       27 	  0.4367928  	    *                *               *                 *             *        Beam # 48320 Not Found
  J0229+20	  37.2625 	 20.96667 	 0.8069 	        * 	       27 	  0.2236462  	    *                *               *                 *             *        Beam # 48697 Not Found
  J0229+20	  37.2625 	 20.96667 	 0.8069 	        * 	       27 	  0.4508085  	    *                *               *                 *             *        Beam # 48930 Not Found
  J0229+20	  37.2625 	 20.96667 	 0.8069 	        * 	       27 	  0.4067740  	    *                *               *                 *             *        Beam # 49307 Not Found
J0231+7026	 37.80832 	 70.44275 	 1.4668 	 3.10998E-15 	  46.6794 	 0.4071985 	  55160  	  13.474	  10.985	     2.390    	   0.354    	Detected in Beam # 04303
J0231+7026	 37.80832 	 70.44275 	 1.4668 	 3.10998E-15 	  46.6794 	 0.2416264 	  55163  	  30.076	  27.312	     2.663    	   0.804    	Detected in Beam # 04392
J0231+7026	 37.80832 	 70.44275 	 1.4668 	 3.10998E-15 	  46.6794 	 0.3638899 	  55163  	  24.838	   2.948	     0.348    	   0.140    	Not Detected in # 04536
  J0241+16	 40.44167 	 16.06667 	 1.5454 	        * 	       16 	  0.4223175  	    *                *               *                 *             *        Beam # 54653 Not Found
  J0241+16	 40.44167 	 16.06667 	 1.5454 	        * 	       16 	  0.0834652  	    *                *               *                 *             *        Beam # 55030 Not Found
  J0242+62	 40.64583 	 62.94722 	 0.5920 	        * 	        4 	 0.0871838 	  55197  	       *	  73.751	    11.221    	   3.204    	Detected in Beam # 08285
  J0242+62	 40.64583 	 62.94722 	 0.5920 	        * 	        4 	 0.4771185 	  55199  	       *	  14.195	     9.115    	   0.598    	Detected in Beam # 08429
J0243+6027	    40.75 	    60.45 	 1.4730 	        * 	      141 	 0.4491657 	  55249  	       *	   3.422	     0.969    	   0.261    	Not Detected in # 09649
J0243+6027	    40.75 	    60.45 	 1.4730 	        * 	      141 	 0.0758925 	  55250  	       *	  17.974	     2.103    	   0.747    	Detected in Beam # 09882
  J0244+14	  41.2125 	    14.45 	 2.1281 	        * 	       31 	 0.1441314 	  58249  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 56860
  J0244+14	  41.2125 	    14.45 	 2.1281 	        * 	       31 	 0.4868037 	  58251  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 57237
  J0244+14	  41.2125 	    14.45 	 2.1281 	        * 	       31 	 0.3976222 	  58254  	       *	  14.403	     5.114    	   0.517    	Detected in Beam # 57470
J0248+6021	 42.07757 	 60.35964 	 0.2171 	 5.509E-14 	      370 	 0.3179540 	  55248  	  1273.6	   0.000	     0.000    	   0.000    	Not Detected in # 09738
J0248+6021	 42.07757 	 60.35964 	 0.2171 	 5.509E-14 	      370 	 0.3167241 	  55250  	  1284.6	   0.000	     0.000    	   0.000    	Not Detected in # 09971
J0248+6021	 42.07757 	 60.35964 	 0.2171 	 5.509E-14 	      370 	 0.3526128 	  55250  	  1077.6	   2.635	     0.354    	   0.140    	Not Detected in # 10115
  J0251+26	 42.78333 	 26.08333 	 0.0025 	        * 	       20 	 0.4156762 	  56299  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 42199
  J0251+26	 42.78333 	 26.08333 	 0.0025 	        * 	       20 	 0.3814236 	  56477  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 42432
  J0251+26	 42.78333 	 26.08333 	 0.0025 	        * 	       20 	 0.1900635 	  56299  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 42809
  J0303+22	    45.75 	     22.8 	 1.2070 	        * 	       20 	  0.3251290  	    *                *               *                 *             *        Beam # 46325 Not Found
  J0303+22	    45.75 	     22.8 	 1.2070 	        * 	       20 	  0.3680963  	    *                *               *                 *             *        Beam # 46558 Not Found
  J0303+22	    45.75 	     22.8 	 1.2070 	        * 	       20 	  0.3167517  	    *                *               *                 *             *        Beam # 46935 Not Found
J0304+1932	 46.13798 	 19.54761 	 1.3876 	 1.295235E-15 	 15.65677 	  0.4072713  	    *                *               *                 *             *        Beam # 50129 Not Found
J0304+1932	 46.13798 	 19.54761 	 1.3876 	 1.295235E-15 	 15.65677 	  0.4791564  	    *                *               *                 *             *        Beam # 50362 Not Found
J0304+1932	 46.13798 	 19.54761 	 1.3876 	 1.295235E-15 	 15.65677 	  0.1424206  	    *                *               *                 *             *        Beam # 50739 Not Found
  J0308+74	     47.0 	     74.0 	 0.0032 	        * 	     6.35 	 0.3323930 	  55149  	  3.5612	   0.000	     0.000    	   0.000    	Not Detected in # 02863
  J0308+74	     47.0 	     74.0 	 0.0032 	        * 	     6.35 	 0.1815746 	  55159  	  6.3368	   2.796	     0.166    	   0.105    	Not Detected in # 03007
J0323+3944	 50.86091 	 39.74803 	 3.0321 	 6.3562E-16 	 26.18975 	 0.1290665 	  55654  	  728.90	  62.659	     4.248    	   1.460    	Detected in Beam # 27284
J0323+3944	 50.86091 	 39.74803 	 3.0321 	 6.3562E-16 	 26.18975 	 0.4923215 	  55652  	  169.48	  38.605	    11.255    	   0.933    	Detected in Beam # 27517
J0323+3944	 50.86091 	 39.74803 	 3.0321 	 6.3562E-16 	 26.18975 	 0.4561806 	  55654  	  177.22	  18.753	     5.229    	   0.484    	Detected in Beam # 27661
J0324+5239	 51.23108 	 52.65869 	 0.3366 	 0.381E-15 	 115.4636 	 0.3317771 	  55352  	  16.173	   0.000	     0.000    	   0.000    	Not Detected in # 15351
J0324+5239	 51.23108 	 52.65869 	 0.3366 	 0.381E-15 	 115.4636 	 0.2438899 	  55352  	  23.529	   2.577	     0.191    	   0.103    	Not Detected in # 15584
J0324+5239	 51.23108 	 52.65869 	 0.3366 	 0.381E-15 	 115.4636 	 0.4738656 	  55352  	  6.9304	   3.620	     0.912    	   0.284    	Not Detected in # 15728
J0324+5239	 51.23108 	 52.65869 	 0.3366 	 0.381E-15 	 115.4636 	 0.4747867 	  55353  	  6.8618	   0.000	     0.000    	   0.000    	Not Detected in # 15961
  J0325+67	     51.5 	 67.81667 	 1.3647 	        * 	       65 	 0.4963275 	  55171  	  128.21	   0.000	     0.000    	   0.000    	Not Detected in # 05481
  J0325+67	     51.5 	 67.81667 	 1.3647 	        * 	       65 	 0.0169930 	  55171  	  555.32	  23.875	     1.419    	   0.660    	Detected in Beam # 05625
J0329+1654	 52.28563 	 16.90056 	 0.8933 	 0.21525E-15 	   40.821 	  0.0766039  	    *                *               *                 *             *        Beam # 53823 Not Found
J0329+1654	 52.28563 	 16.90056 	 0.8933 	 0.21525E-15 	   40.821 	  0.4662753  	    *                *               *                 *             *        Beam # 54433 Not Found
J0332+5434	 53.24737 	 54.57877 	 0.7145 	 2.048265E-15 	  26.7641 	 0.4517871 	  55348  	  2801.4	 399.791	   265.049    	  17.877    	Detected in Beam # 13843
J0332+5434	 53.24737 	 54.57877 	 0.7145 	 2.048265E-15 	  26.7641 	 0.0556982 	  55343  	  8349.7	 167.863	    37.339    	  12.686    	Detected in Beam # 14076
  J0332+79	  53.1875 	 79.16667 	 2.0562 	        * 	    16.67 	 0.2518821 	  55131  	       *	   2.523	     0.127    	   0.074    	Not Detected in # 01300
  J0332+79	  53.1875 	 79.16667 	 2.0562 	        * 	    16.67 	 0.2583863 	  55131  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 01389
  J0332+79	  53.1875 	 79.16667 	 2.0562 	        * 	    16.67 	 0.4891788 	  55131  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 01444
J0335+4555	 53.81936 	 45.93152 	 0.2692 	 7.3505E-18 	 47.14571 	 0.3709383 	  55559  	  70.280	   3.067	     0.337    	   0.140    	Not Detected in # 21074
J0335+4555	 53.81936 	 45.93152 	 0.2692 	 7.3505E-18 	 47.14571 	 0.1771820 	  55559  	  107.98	   6.557	     0.470    	   0.175    	Detected in Beam # 21451
J0335+4555	 53.81936 	 45.93152 	 0.2692 	 7.3505E-18 	 47.14571 	 0.4456056 	  55559  	  44.740	   0.000	     0.000    	   0.000    	Not Detected in # 21684
J0337+1715	 54.43261 	 17.25412 	 0.0027 	 1.7666E-20 	  21.3162 	  0.4688895  	    *                *               *                 *             *        Beam # 52925 Not Found
J0337+1715	 54.43261 	 17.25412 	 0.0027 	 1.7666E-20 	  21.3162 	  0.0759147  	    *                *               *                 *             *        Beam # 53535 Not Found
  J0338+66	    54.75 	 66.73333 	 1.7620 	        * 	       67 	 0.4854026 	  55179  	  55.157	   0.000	     0.000    	   0.000    	Not Detected in # 06036
  J0338+66	    54.75 	 66.73333 	 1.7620 	        * 	       67 	 0.0410914 	  55179  	  151.12	  21.248	     1.852    	   0.631    	Detected in Beam # 06180
  J0338+66	    54.75 	 66.73333 	 1.7620 	        * 	       67 	 0.4980561 	  55187  	  50.196	   0.000	     0.000    	   0.000    	Not Detected in # 06413
J0340+4130	 55.09703 	 41.51258 	 0.0033 	 7.08E-21 	 49.57878 	 0.3036430 	  55631  	  26.909	   0.000	     0.000    	   0.000    	Not Detected in # 25488
J0340+4130	 55.09703 	 41.51258 	 0.0033 	 7.08E-21 	 49.57878 	 0.2654944 	  55631  	  31.641	   0.000	     0.000    	   0.000    	Not Detected in # 25721
J0340+4130	 55.09703 	 41.51258 	 0.0033 	 7.08E-21 	 49.57878 	 0.4766891 	  55632  	  9.8664	   0.000	     0.000    	   0.000    	Not Detected in # 26098
J0341+5711	    55.25 	 57.18333 	 1.8880 	        * 	      100 	 0.3461983 	  55279  	  2772.0	   9.549	     1.576    	   0.312    	Detected in Beam # 11958
J0341+5711	    55.25 	 57.18333 	 1.8880 	        * 	      100 	 0.1501217 	  55279  	  4609.4	  26.190	     2.600    	   0.829    	Detected in Beam # 12191
J0343-3000	 55.86642 	 -30.00764 	 2.5970 	 0.057E-15 	     20.2 	 0.1066033 	  56844  	  413.79	   4.415	     0.101    	   0.076    	Not Detected in #113899
J0343-3000	 55.86642 	 -30.00764 	 2.5970 	 0.057E-15 	     20.2 	 0.4787480 	  56898  	  77.338	   0.000	     0.000    	   0.000    	Not Detected in #114276
J0343-3000	 55.86642 	 -30.00764 	 2.5970 	 0.057E-15 	     20.2 	 0.4725548 	  56898  	  81.080	   3.851	     0.451    	   0.257    	Not Detected in #114509
J0343+5312	 55.80379 	 53.21484 	 1.9345 	 1.342243E-14 	    67.30 	 0.2389091 	  55348  	  31.070	  29.583	     4.540    	   1.010    	Detected in Beam # 15008
J0343+5312	 55.80379 	 53.21484 	 1.9345 	 1.342243E-14 	    67.30 	 0.4898877 	  55352  	  11.564	   4.543	     1.873    	   0.325    	Not Detected in # 15152
J0343+5312	 55.80379 	 53.21484 	 1.9345 	 1.342243E-14 	    67.30 	 0.3255984 	  55352  	  31.201	  27.637	     4.224    	   0.894    	Detected in Beam # 15385
J0348+0432	 57.18183 	  4.53652 	 0.0391 	 2.4075E-19 	 40.46313 	 0.3194599 	  58233  	       *	   9.390	     1.324    	   0.238    	Detected in Beam # 69594
J0348+0432	 57.18183 	  4.53652 	 0.0391 	 2.4075E-19 	 40.46313 	 0.3116323 	  58233  	       *	   9.809	     1.477    	   0.266    	Detected in Beam # 69971
J0348+0432	 57.18183 	  4.53652 	 0.0391 	 2.4075E-19 	 40.46313 	 0.4112096 	  58233  	       *	   4.357	     0.620    	   0.169    	Not Detected in # 70204
J0348+0432	 57.18183 	  4.53652 	 0.0391 	 2.4075E-19 	 40.46313 	 0.4506536 	  58233  	       *	   2.725	     0.348    	   0.212    	Not Detected in # 70581
J0357+3205	 59.46875 	 32.09028 	 0.4441 	 1.3037E-14 	        * 	 0.2006579 	  56176  	       *	   2.754	     0.108    	   0.069    	Not Detected in # 35481
J0357+3205	 59.46875 	 32.09028 	 0.4441 	 1.3037E-14 	        * 	 0.2932924 	  56184  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 35858
J0357+5236	 59.43673 	 52.61603 	 0.1970 	 4.76594E-16 	  103.706 	 0.1045284 	  55504  	  79.466	  47.205	     8.709    	   2.363    	Detected in Beam # 15563
J0357+5236	 59.43673 	 52.61603 	 0.1970 	 4.76594E-16 	  103.706 	 0.4054489 	  55380  	  32.508	  19.426	     8.761    	   0.812    	Detected in Beam # 15796
  J0358+42	     59.5 	     42.1 	 0.2265 	        * 	       46 	 0.2553962 	  55629  	  61.647	  13.585	     1.521    	   0.362    	Detected in Beam # 24912
  J0358+42	     59.5 	     42.1 	 0.2265 	        * 	       46 	 0.3136736 	  55629  	  41.679	  20.778	     3.440    	   0.581    	Detected in Beam # 25145
  J0358+42	     59.5 	     42.1 	 0.2265 	        * 	       46 	 0.4807966 	  55631  	  15.626	  25.634	    11.322    	   0.758    	Detected in Beam # 25522
J0358+5413	 59.72385 	  54.2205 	 0.1564 	 4.39496E-15 	  57.1420 	 0.2089595 	  55343  	  268.99	 207.756	    40.064    	   8.731    	Detected in Beam # 14199
J0358+5413	 59.72385 	  54.2205 	 0.1564 	 4.39496E-15 	  57.1420 	 0.3371071 	  55348  	  160.37	 141.432	    45.747    	   5.937    	Detected in Beam # 14576
  J0358+66	     59.5 	 66.66667 	 0.0915 	        * 	     62.3 	 0.4824196 	  55180  	  28.754	   2.721	     0.629    	   0.284    	Not Detected in # 06070
  J0358+66	     59.5 	 66.66667 	 0.0915 	        * 	     62.3 	 0.0468142 	  55179  	  111.18	  10.500	     0.628    	   0.288    	Detected in Beam # 06214
  J0358+66	     59.5 	 66.66667 	 0.0915 	        * 	     62.3 	 0.4930935 	  55180  	  15.050	  11.309	     4.997    	   0.434    	Detected in Beam # 06447
J0359+5414	 59.85837 	 54.24881 	 0.0794 	 1.673360E-14 	        * 	 0.1588128 	  55343  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 14199
J0359+5414	 59.85837 	 54.24881 	 0.0794 	 1.673360E-14 	        * 	 0.4441848 	  55348  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 14432
J0359+5414	 59.85837 	 54.24881 	 0.0794 	 1.673360E-14 	        * 	 0.4026212 	  55348  	       *	   3.252	     0.428    	   0.167    	Not Detected in # 14576
J0406+6138	 61.62534 	 61.64473 	 0.5946 	 5.57316E-15 	  65.4053 	 0.4376900 	  55237  	  56.471	  85.437	    26.638    	   2.452    	Detected in Beam # 08887
J0406+6138	 61.62534 	 61.64473 	 0.5946 	 5.57316E-15 	  65.4053 	 0.0923453 	  55237  	  149.93	 164.915	    19.366    	   5.720    	Detected in Beam # 09120
J0406+6138	 61.62534 	 61.64473 	 0.5946 	 5.57316E-15 	  65.4053 	 0.4968459 	  55248  	  37.433	  27.455	    12.914    	   0.846    	Detected in Beam # 09264
J0407+1607	 61.97891 	 16.12122 	 0.0257 	  7.9E-20 	    35.65 	  0.3107603  	    *                *               *                 *             *        Beam # 54501 Not Found
J0407+1607	 61.97891 	 16.12122 	 0.0257 	  7.9E-20 	    35.65 	  0.4100811  	    *                *               *                 *             *        Beam # 54878 Not Found
J0407+1607	 61.97891 	 16.12122 	 0.0257 	  7.9E-20 	    35.65 	  0.3046605  	    *                *               *                 *             *        Beam # 55111 Not Found
J0407+1607	 61.97891 	 16.12122 	 0.0257 	  7.9E-20 	    35.65 	  0.4891993  	    *                *               *                 *             *        Beam # 55488 Not Found
 J0408+551	     62.0 	     55.0 	 1.8370 	        * 	       55 	 0.4189425 	  55343  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 13534
 J0408+551	     62.0 	     55.0 	 1.8370 	        * 	       55 	 0.3374091 	  55343  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 13678
 J0408+551	     62.0 	     55.0 	 1.8370 	        * 	       55 	 0.2294585 	  55343  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 13911
 J0408+552	     62.0 	     55.0 	 0.7540 	        * 	       64 	 0.4189425 	  55343  	       *	  12.608	     4.863    	   0.456    	Detected in Beam # 13534
 J0408+552	     62.0 	     55.0 	 0.7540 	        * 	       64 	 0.3374091 	  55343  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 13678
 J0408+552	     62.0 	     55.0 	 0.7540 	        * 	       64 	 0.2294585 	  55343  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 13911
  J0410-31	  62.6625 	 -31.12472 	 1.8785 	        * 	      9.2 	 0.4700317 	  56902  	       *	  11.171	     1.816    	   0.300    	Detected in Beam #115009
  J0410-31	  62.6625 	 -31.12472 	 1.8785 	        * 	      9.2 	 0.3442405 	  56955  	       *	  15.878	     1.271    	   0.280    	Detected in Beam #115619
  J0413+58	    63.25 	     58.0 	 0.6870 	        * 	       57 	 0.4358717 	  55263  	       *	   7.659	     1.917    	   0.282    	Detected in Beam # 11416
  J0413+58	    63.25 	     58.0 	 0.6870 	        * 	       57 	 0.1992441 	  55259  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 11560
  J0413+58	    63.25 	     58.0 	 0.6870 	        * 	       57 	 0.3852819 	  55263  	       *	   2.663	     0.343    	   0.146    	Not Detected in # 11793
J0415+6954	 63.98189 	 69.90275 	 0.3907 	 7.6601E-17 	 27.44598 	 0.4753114 	  55163  	  44.099	  14.241	     2.628    	   0.460    	Detected in Beam # 04507
J0415+6954	 63.98189 	 69.90275 	 0.3907 	 7.6601E-17 	 27.44598 	 0.0527997 	  55163  	  130.24	  80.681	     5.042    	   1.914    	Detected in Beam # 04651
  J0417+35	 64.42917 	    35.75 	 0.6544 	        * 	  48.5336 	 0.2529794 	  55683  	       *	  12.189	     1.215    	   0.296    	Detected in Beam # 31334
  J0417+35	 64.42917 	    35.75 	 0.6544 	        * 	  48.5336 	 0.4964769 	  55846  	       *	   3.225	     0.704    	   0.321    	Not Detected in # 31567
  J0417+35	 64.42917 	    35.75 	 0.6544 	        * 	  48.5336 	 0.4252636 	  55846  	       *	  13.111	     3.115    	   0.355    	Detected in Beam # 31711
  J0417+35	 64.42917 	    35.75 	 0.6544 	        * 	  48.5336 	 0.3548906 	  55846  	       *	   8.999	     1.423    	   0.235    	Detected in Beam # 31944
  J0417+61	    64.25 	 61.13333 	 0.4403 	        * 	       71 	 0.4736437 	  55248  	  8.6174	   3.617	     0.790    	   0.275    	Not Detected in # 09209
  J0417+61	    64.25 	 61.13333 	 0.4403 	        * 	       71 	 0.0336959 	  55249  	  21.808	  10.735	     0.927    	   0.317    	Detected in Beam # 09442
J0418+5732	 64.64111 	  57.5397 	 9.0784 	  4.1E-15 	        * 	 0.3181219 	  55263  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 11649
J0418+5732	 64.64111 	  57.5397 	 9.0784 	  4.1E-15 	        * 	 0.3943253 	  55263  	       *	   4.357	     0.845    	   0.176    	Not Detected in # 11882
J0418+5732	 64.64111 	  57.5397 	 9.0784 	  4.1E-15 	        * 	 0.2967330 	  55279  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 12026
  J0419+44	    64.75 	     44.0 	 1.2410 	        * 	       71 	 0.4218951 	  55561  	       *	  13.173	    21.378    	   3.650    	Detected in Beam # 22972
  J0419+44	    64.75 	     44.0 	 1.2410 	        * 	       71 	 0.1532609 	  55561  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 23205
  J0419+44	    64.75 	     44.0 	 1.2410 	        * 	       71 	 0.4222222 	  55561  	       *	   2.874	     0.810    	   0.236    	Not Detected in # 23582
J0421-0345	 65.38982 	 -3.75184 	 2.1613 	 1.16338E-15 	    44.61 	 0.3214336 	  57153  	  149.47	   0.000	     0.000    	   0.000    	Not Detected in # 80752
J0421-0345	 65.38982 	 -3.75184 	 2.1613 	 1.16338E-15 	    44.61 	 0.1919769 	  57154  	  165.81	  20.641	     0.973    	   0.372    	Detected in Beam # 81129
  J0421+32	   65.375 	 32.66667 	 0.9005 	        * 	       75 	 0.2250880 	  56184  	       *	   3.712	     0.309    	   0.105    	Not Detected in # 34761
  J0421+32	   65.375 	 32.66667 	 0.9005 	        * 	       75 	 0.4696953 	  56184  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 34994
  J0421+32	   65.375 	 32.66667 	 0.9005 	        * 	       75 	 0.4931415 	  56184  	       *	   2.920	     0.708    	   0.312    	Not Detected in # 35138
  J0421+32	   65.375 	 32.66667 	 0.9005 	        * 	       75 	 0.3675269 	  56184  	       *	   3.127	     0.340    	   0.139    	Not Detected in # 35371
J0426+4933	 66.52839 	 49.56068 	 0.9225 	 39.3444E-15 	       85 	 0.3716592 	  55538  	  8.5819	   5.501	     1.286    	   0.204    	Not Detected in # 17893
J0426+4933	 66.52839 	 49.56068 	 0.9225 	 39.3444E-15 	       85 	 0.2414595 	  55538  	  19.898	   9.549	     0.962    	   0.293    	Detected in Beam # 18126
J0426+4933	 66.52839 	 49.56068 	 0.9225 	 39.3444E-15 	       85 	 0.4025758 	  55538  	  8.9075	   4.299	     0.968    	   0.191    	Not Detected in # 18503
J0435+2749	 68.96591 	 27.81714 	 0.3263 	 8.17E-18 	    53.19 	  0.4178662  	    *                *               *                 *             *        Beam # 40107 Not Found
J0435+2749	 68.96591 	 27.81714 	 0.3263 	 8.17E-18 	    53.19 	  0.4391245  	    *                *               *                 *             *        Beam # 40340 Not Found
J0435+2749	 68.96591 	 27.81714 	 0.3263 	 8.17E-18 	    53.19 	  0.1584069  	    *                *               *                 *             *        Beam # 40717 Not Found
  J0447-04	    71.75 	 -4.58333 	 2.1882 	        * 	    29.83 	 0.3363299 	  57173  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 81862
