# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from psrcat_v158_north.txt
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-18 18:10:53 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J2140-2310	 325.09167 	 -23.17972 	 0.0130 	        * 	    25.09 	 0.2865060 	  56718  	       *	   2.662	     0.249    	   0.118    	Not Detected in #106255
J2143+0654	 325.76408 	  6.90487 	 9.4282 	  4.1E-14 	        * 	  0.4881257  	      * 	       *	       *		 *  	       *        Beam # 66275 Not Found
J2143+0654	 325.76408 	  6.90487 	 9.4282 	  4.1E-14 	        * 	 0.0669668 	  58248  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 66885
J2143+0654	 325.76408 	  6.90487 	 9.4282 	  4.1E-14 	        * 	 0.4700425 	  58248  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 67262
J2144-3933	 326.05025 	 -39.5658 	 8.5098 	 4.96E-16 	     3.35 	 0.2608245 	  57152  	 260.343	  24.863	     2.103    	   0.984    	Detected in Beam #124199
J2144-3933	 326.05025 	 -39.5658 	 8.5098 	 4.96E-16 	     3.35 	 0.3716962 	  57152  	  87.565	   7.856	     1.975    	   0.286    	Detected in Beam #124432
J2144-3933	 326.05025 	 -39.5658 	 8.5098 	 4.96E-16 	     3.35 	 0.3950509 	  57153  	 135.624	   2.642	     0.429    	   0.163    	Not Detected in #124809
J2145-0750	 326.46025 	 -7.83847 	 0.0161 	 2.9788E-20 	  8.99761 	 0.4316599 	  57387  	 256.427	   8.073	     3.898    	   0.358    	Detected in Beam # 85816
J2145-0750	 326.46025 	 -7.83847 	 0.0161 	 2.9788E-20 	  8.99761 	 0.1575194 	  57445  	 346.331	 329.177	   117.686    	  27.996    	Detected in Beam # 86426
J2145-0750	 326.46025 	 -7.83847 	 0.0161 	 2.9788E-20 	  8.99761 	 0.4310506 	  57445  	 119.555	  92.855	    96.167    	   6.965    	Detected in Beam # 86803
J2149+6329	 327.49412 	 63.49542 	 0.3801 	 1.681E-16 	 129.7229 	 0.3965097 	  55201  	  69.602	  44.897	    25.902    	   2.460    	Detected in Beam # 07830
J2149+6329	 327.49412 	 63.49542 	 0.3801 	 1.681E-16 	 129.7229 	 0.1278269 	  55229  	 180.870	 183.185	    40.668    	  10.702    	Detected in Beam # 08063
J2150+5247	 327.65722 	 52.79712 	 0.3322 	 1.0105979E-14 	  148.930 	 0.4790129 	  55362  	  32.015	   9.572	     5.548    	   0.533    	Detected in Beam # 15205
J2150+5247	 327.65722 	 52.79712 	 0.3322 	 1.0105979E-14 	  148.930 	 0.0746397 	  55362  	  85.047	  49.195	    10.734    	   3.049    	Detected in Beam # 15438
J2150+5247	 327.65722 	 52.79712 	 0.3322 	 1.0105979E-14 	  148.930 	 0.4741924 	  55363  	  33.123	  18.015	    10.093    	   0.909    	Detected in Beam # 15815
J2151+2315	 327.87042 	 23.25356 	 0.5935 	 0.708E-15 	     23.6 	 0.2487271 	  56297  	  11.020	   7.051	     1.429    	   0.291    	Detected in Beam # 45692
J2151+2315	 327.87042 	 23.25356 	 0.5935 	 0.708E-15 	     23.6 	 0.3949160 	  56298  	  12.807	   0.000	     0.000    	   0.000    	Not Detected in # 46069
J2151+2315	 327.87042 	 23.25356 	 0.5935 	 0.708E-15 	     23.6 	 0.3513105 	  56298  	  16.298	   0.000	     0.000    	   0.000    	Not Detected in # 46302
  J2154-28	    328.7 	 -28.13333 	 1.3434 	        * 	       28 	 0.2044197 	  56837  	       *	   2.968	     0.199    	   0.116    	Not Detected in #111601
  J2154-28	    328.7 	 -28.13333 	 1.3434 	        * 	       28 	 0.4360681 	  56838  	       *	   0.000	     0.000    	   0.000    	Not Detected in #111978
  J2154-28	    328.7 	 -28.13333 	 1.3434 	        * 	       28 	 0.3738037 	  56845  	       *	   9.254	     1.829    	   0.319    	Detected in Beam #112211
J2155+2813	 328.81592 	 28.22003 	 1.6090 	 0.9164E-15 	  77.1309 	 0.2524828 	  56156  	  19.952	  12.035	     1.527    	   0.441    	Detected in Beam # 39770
J2155+2813	 328.81592 	 28.22003 	 1.6090 	 0.9164E-15 	  77.1309 	 0.3524891 	  56156  	  12.745	   8.221	     1.633    	   0.313    	Detected in Beam # 40147
J2155+2813	 328.81592 	 28.22003 	 1.6090 	 0.9164E-15 	  77.1309 	 0.3787873 	  56156  	  15.793	   7.925	     1.270    	   0.357    	Detected in Beam # 40380
J2155-3118	 328.80671 	 -31.31519 	 1.0300 	 1.24089E-15 	    14.85 	 0.4349861 	  56931  	  57.968	  47.778	    13.268    	   1.527    	Detected in Beam #115172
J2155-3118	 328.80671 	 -31.31519 	 1.0300 	 1.24089E-15 	    14.85 	 0.2786303 	  56931  	 107.033	  87.923	    13.224    	   2.811    	Detected in Beam #115405
J2155-3118	 328.80671 	 -31.31519 	 1.0300 	 1.24089E-15 	    14.85 	 0.2682281 	  56932  	  95.648	 118.772	    19.990    	   4.009    	Detected in Beam #115782
J2156+2618	 329.09877 	 26.30846 	 0.4981 	 1.42E-17 	  48.4433 	 0.3044327 	  56159  	  15.837	  18.337	     3.573    	   0.676    	Detected in Beam # 41977
J2156+2618	 329.09877 	 26.30846 	 0.4981 	 1.42E-17 	  48.4433 	 0.2792971 	  56177  	  17.655	  14.766	     2.581    	   0.544    	Detected in Beam # 42354
J2156+2618	 329.09877 	 26.30846 	 0.4981 	 1.42E-17 	  48.4433 	 0.4109866 	  56177  	  11.144	   7.236	     2.004    	   0.301    	Detected in Beam # 42587
J2157+4017	 329.25771 	 40.29611 	 1.5253 	 3.43256E-15 	  71.1239 	 0.4493231 	  55847  	 203.127	 125.419	    79.209    	   5.636    	Detected in Beam # 26473
J2157+4017	 329.25771 	 40.29611 	 1.5253 	 3.43256E-15 	  71.1239 	 0.0722014 	  55847  	 720.350	 440.827	    78.506    	  22.629    	Detected in Beam # 26850
  J2203+50	   330.75 	     50.0 	 0.7450 	        * 	       79 	 0.2986956 	  55505  	       *	   2.651	     0.334    	   0.145    	Not Detected in # 17590
  J2203+50	   330.75 	     50.0 	 0.7450 	        * 	       79 	 0.2312783 	  55505  	       *	   2.574	     0.249    	   0.134    	Not Detected in # 17967
  J2204+27	 331.16667 	 27.03333 	 0.0847 	        * 	       35 	 0.3210238 	  56158  	       *	   3.568	     0.422    	   0.167    	Not Detected in # 41079
  J2204+27	 331.16667 	 27.03333 	 0.0847 	        * 	       35 	 0.3610093 	  56158  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 41456
  J2204+27	 331.16667 	 27.03333 	 0.0847 	        * 	       35 	 0.3214605 	  56159  	       *	   2.709	     0.321    	   0.135    	Not Detected in # 41689
J2205+1444	 331.32186 	 14.74203 	 0.9380 	 9.00E-16 	   36.717 	  0.3626703  	      * 	       *	       *		 *  	       *        Beam # 56206 Not Found
J2205+1444	 331.32186 	 14.74203 	 0.9380 	 9.00E-16 	   36.717 	  0.4941686  	      * 	       *	       *		 *  	       *        Beam # 56583 Not Found
J2205+1444	 331.32186 	 14.74203 	 0.9380 	 9.00E-16 	   36.717 	  0.2152752  	      * 	       *	       *		 *  	       *        Beam # 56816 Not Found
J2205+1444	 331.32186 	 14.74203 	 0.9380 	 9.00E-16 	   36.717 	  0.4772160  	      * 	       *	       *		 *  	       *        Beam # 57193 Not Found
J2206+6151	 331.5755 	 61.86614 	 0.3227 	 0.397E-15 	      167 	 0.2205697 	  55199  	   5.389	   8.093	     1.882    	   0.437    	Detected in Beam # 08851
J2206+6151	 331.5755 	 61.86614 	 0.3227 	 0.397E-15 	      167 	 0.2984870 	  55199  	   3.533	   6.279	     2.227    	   0.365    	Detected in Beam # 09084
J2206+6151	 331.5755 	 61.86614 	 0.3227 	 0.397E-15 	      167 	 0.4852100 	  55249  	   2.789	   0.000	     0.000    	   0.000    	Not Detected in # 09228
  J2207+40	   331.75 	    40.95 	 0.6370 	        * 	       12 	 0.0577093 	  55657  	  37.418	  22.258	     2.836    	   0.930    	Detected in Beam # 26185
  J2207+40	   331.75 	    40.95 	 0.6370 	        * 	       12 	 0.4562420 	  55847  	  16.940	   0.000	     0.000    	   0.000    	Not Detected in # 26562
J2208+5500	 332.09883 	 55.00234 	 0.9332 	 6.9878E-15 	   101.03 	 0.2587171 	  55348  	  26.079	  43.888	     7.931    	   2.210    	Detected in Beam # 13642
J2208+5500	 332.09883 	 55.00234 	 0.9332 	 6.9878E-15 	   101.03 	 0.2458915 	  55348  	  22.105	  42.720	     9.108    	   2.150    	Detected in Beam # 13875
  J2210+57	   332.75 	 57.48333 	 2.0574 	        * 	   189.43 	 0.0218347 	  55325  	   8.196	   8.813	     1.484    	   0.491    	Detected in Beam # 11901
  J2210+57	   332.75 	 57.48333 	 2.0574 	        * 	   189.43 	 0.4740371 	  55325  	   3.213	   0.000	     0.000    	   0.000    	Not Detected in # 12134
J2212+2933	 333.09729 	 29.55158 	 1.0046 	 4.9517E-16 	  74.5213 	 0.4317483 	  56086  	  11.958	  13.545	     8.602    	   0.739    	Detected in Beam # 38207
J2212+2933	 333.09729 	 29.55158 	 1.0046 	 4.9517E-16 	  74.5213 	 0.0673547 	  56086  	  40.693	  37.690	     7.034    	   2.131    	Detected in Beam # 38584
  J2213+53	   333.25 	     53.0 	 0.7510 	        * 	      161 	 0.3250841 	  55362  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 15095
  J2213+53	   333.25 	     53.0 	 0.7510 	        * 	      161 	 0.2251205 	  55362  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 15328
  J2213+53	   333.25 	     53.0 	 0.7510 	        * 	      161 	 0.4976601 	  55362  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 15472
J2214+3000	 333.66188 	 30.01061 	 0.0031 	 1.4736E-20 	  22.5511 	 0.2576328 	  56081  	  34.034	   2.923	     0.481    	   0.233    	Not Detected in # 37830
J2214+3000	 333.66188 	 30.01061 	 0.0031 	 1.4736E-20 	  22.5511 	 0.2438518 	  56086  	  35.822	   3.909	     0.611    	   0.309    	Not Detected in # 38207
J2215+1538	 333.91522 	 15.64302 	 0.3742 	 2.36723E-15 	  29.2404 	  0.4824982  	      * 	       *	       *		 *  	       *        Beam # 55164 Not Found
J2215+1538	 333.91522 	 15.64302 	 0.3742 	 2.36723E-15 	  29.2404 	  0.0286344  	      * 	       *	       *		 *  	       *        Beam # 55541 Not Found
J2215+5135	 333.8862 	 51.59343 	 0.0026 	 3.34E-20 	  69.1951 	 0.3091130 	  55382  	  33.294	   3.091	     0.583    	   0.233    	Not Detected in # 16315
J2215+5135	 333.8862 	 51.59343 	 0.0026 	 3.34E-20 	  69.1951 	 0.2056553 	  55382  	  49.396	   0.000	     0.000    	   0.000    	Not Detected in # 16548
J2216+5759	 334.02175 	 57.99825 	 0.4191 	 69.048E-15 	      176 	 0.2759331 	  55254  	  19.337	   0.000	     0.000    	   0.000    	Not Detected in # 11380
J2216+5759	 334.02175 	 57.99825 	 0.4191 	 69.048E-15 	      176 	 0.4605664 	  55259  	   7.062	   0.000	     0.000    	   0.000    	Not Detected in # 11524
J2216+5759	 334.02175 	 57.99825 	 0.4191 	 69.048E-15 	      176 	 0.3085164 	  55259  	  16.793	   0.000	     0.000    	   0.000    	Not Detected in # 11757
J2217+5733	 334.47929 	 57.55111 	 1.0568 	 0.651E-15 	   162.75 	 0.4408411 	  55259  	  17.490	   3.161	     0.953    	   0.255    	Not Detected in # 11613
J2217+5733	 334.47929 	 57.55111 	 1.0568 	 0.651E-15 	   162.75 	 0.3721071 	  55259  	  18.516	   4.010	     1.142    	   0.214    	Not Detected in # 11757
J2217+5733	 334.47929 	 57.55111 	 1.0568 	 0.651E-15 	   162.75 	 0.1768688 	  55325  	  16.722	  23.173	     7.305    	   1.659    	Detected in Beam # 11990
J2219+4754	 334.95058 	 47.91498 	 0.5385 	 2.765209E-15 	  43.4975 	 0.2855692 	  55554  	 437.916	 442.275	   146.032    	  25.010    	Detected in Beam # 19365
J2219+4754	 334.95058 	 47.91498 	 0.5385 	 2.765209E-15 	  43.4975 	 0.3467912 	  55554  	 251.076	 327.124	   188.388    	  22.478    	Detected in Beam # 19598
J2219+4754	 334.95058 	 47.91498 	 0.5385 	 2.765209E-15 	  43.4975 	 0.4350900 	  55557  	 222.831	 226.671	   147.084    	  12.026    	Detected in Beam # 19742
J2219+4754	 334.95058 	 47.91498 	 0.5385 	 2.765209E-15 	  43.4975 	 0.4284767 	  55557  	 232.460	 248.715	   154.704    	  13.195    	Detected in Beam # 19975
J2222-0137	 335.52487 	 -1.62103 	 0.0328 	 5.8024E-21 	    3.277 	 0.2814564 	  57541  	       *	  36.975	     6.418    	   1.223    	Detected in Beam # 77899
J2222-0137	 335.52487 	 -1.62103 	 0.0328 	 5.8024E-21 	    3.277 	 0.4821985 	  57541  	       *	   6.755	     2.527    	   0.342    	Detected in Beam # 78132
J2222-0137	 335.52487 	 -1.62103 	 0.0328 	 5.8024E-21 	    3.277 	 0.2767662 	  57541  	       *	  25.107	     4.832    	   0.889    	Detected in Beam # 78509
J2222+2923	 335.76343 	 29.39962 	 0.2814 	 6.17E-18 	  49.4128 	 0.2400055 	  56086  	       *	  16.796	     4.557    	   0.905    	Detected in Beam # 38529
J2222+2923	 335.76343 	 29.39962 	 0.2814 	 6.17E-18 	  49.4128 	 0.2568064 	  56111  	       *	  15.991	     3.685    	   0.756    	Detected in Beam # 38906
J2222+5602	    335.5 	     56.0 	 1.3360 	        * 	      168 	 0.2164445 	  55325  	 118.656	  12.070	     2.693    	   0.634    	Detected in Beam # 12833
J2222+5602	    335.5 	     56.0 	 1.3360 	        * 	      168 	 0.3946917 	  55348  	  52.948	  10.562	     5.281    	   0.568    	Detected in Beam # 13066
J2222+5602	    335.5 	     56.0 	 1.3360 	        * 	      168 	 0.3802505 	  55348  	  83.102	   3.402	     1.084    	   0.203    	Not Detected in # 13210
  J2225+35	    336.2 	     35.5 	 0.9400 	        * 	     51.8 	 0.4851424 	  56025  	       *	   3.917	     2.188    	   0.328    	Not Detected in # 31387
  J2225+35	    336.2 	     35.5 	 0.9400 	        * 	     51.8 	 0.1809864 	  56026  	       *	   4.069	     0.507    	   0.184    	Not Detected in # 31764
  J2225+35	    336.2 	     35.5 	 0.9400 	        * 	     51.8 	 0.4261136 	  56026  	       *	   2.384	     0.626    	   0.206    	Not Detected in # 31997
  J2225+35	    336.2 	     35.5 	 0.9400 	        * 	     51.8 	 0.4726514 	  56028  	       *	   3.716	     1.900    	   0.298    	Not Detected in # 32374
J2225+6535	 336.46967 	 65.59322 	 0.6825 	 9.6606E-15 	 36.44362 	 0.3522295 	  55179  	  46.980	  23.403	    13.679    	   1.578    	Detected in Beam # 06678
J2225+6535	 336.46967 	 65.59322 	 0.6825 	 9.6606E-15 	 36.44362 	 0.4641099 	  55196  	  27.734	  26.708	    26.444    	   1.607    	Detected in Beam # 06767
J2225+6535	 336.46967 	 65.59322 	 0.6825 	 9.6606E-15 	 36.44362 	 0.2167343 	  55196  	  77.925	  72.513	    25.552    	   5.168    	Detected in Beam # 06911
  J2227+30	  336.875 	     30.6 	 0.8424 	        * 	       33 	 0.4737118 	  56080  	   5.849	  11.627	     5.986    	   0.577    	Detected in Beam # 36788
  J2227+30	  336.875 	     30.6 	 0.8424 	        * 	       33 	 0.2871903 	  56080  	  13.523	  24.800	     5.523    	   1.113    	Detected in Beam # 37165
  J2227+30	  336.875 	     30.6 	 0.8424 	        * 	       33 	 0.3464732 	  56081  	  10.238	  31.499	     9.266    	   1.414    	Detected in Beam # 37398
  J2227+30	  336.875 	     30.6 	 0.8424 	        * 	       33 	 0.4052281 	  56081  	   7.381	  12.612	     5.146    	   0.582    	Detected in Beam # 37775
J2229+2643	 337.46202 	 26.73269 	 0.0030 	 0.1522E-20 	    22.72 	 0.2414194 	  56159  	  37.239	  34.160	    15.165    	   2.940    	Detected in Beam # 41579
J2229+2643	 337.46202 	 26.73269 	 0.0030 	 0.1522E-20 	    22.72 	 0.4781340 	  56159  	  11.527	   7.683	    11.020    	   0.667    	Detected in Beam # 41812
J2229+2643	 337.46202 	 26.73269 	 0.0030 	 0.1522E-20 	    22.72 	 0.3316239 	  56177  	  34.239	   9.760	     4.713    	   0.675    	Detected in Beam # 42189
J2229+6114	  337.272 	 61.23592 	 0.0516 	 7.827E-14 	   204.97 	 0.4596816 	  55237  	   4.770	   0.000	     0.000    	   0.000    	Not Detected in # 09118
J2229+6114	  337.272 	 61.23592 	 0.0516 	 7.827E-14 	   204.97 	 0.1292060 	  55249  	   4.199	  16.081	     6.953    	   1.710    	Detected in Beam # 09351
J2229+6114	  337.272 	 61.23592 	 0.0516 	 7.827E-14 	   204.97 	 0.4553793 	  55249  	   4.911	   0.000	     0.000    	   0.000    	Not Detected in # 09495
J2229+6205	 337.42431 	 62.09334 	 0.4431 	 2.25534E-15 	 124.6388 	 0.1737936 	  55199  	  94.219	 108.967	    25.003    	   6.260    	Detected in Beam # 08741
J2229+6205	 337.42431 	 62.09334 	 0.4431 	 2.25534E-15 	 124.6388 	 0.3308354 	  55199  	  52.384	  43.566	    17.980    	   2.504    	Detected in Beam # 08974
  J2229+64	   337.25 	 64.96667 	 1.8931 	        * 	      194 	 0.0384107 	  55196  	  32.282	  10.809	     1.429    	   0.523    	Detected in Beam # 07144
  J2229+64	   337.25 	 64.96667 	 1.8931 	        * 	      194 	 0.4925814 	  55196  	   9.567	   0.000	     0.000    	   0.000    	Not Detected in # 07377
J2234+0611	 338.59167 	  6.18333 	 0.0036 	        * 	       11 	 0.2519283 	  58118  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 67508
J2234+0611	 338.59167 	  6.18333 	 0.0036 	        * 	       11 	 0.2829435 	  58118  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 68118
J2234+2114	  338.736 	 21.23856 	 1.3587 	 2.22E-16 	    35.08 	 0.3805474 	  56480  	   3.444	  15.433	    13.861    	   1.559    	Detected in Beam # 48200
J2234+2114	  338.736 	 21.23856 	 1.3587 	 2.22E-16 	    35.08 	 0.3326613 	  56480  	   2.997	  31.274	    32.280    	   4.065    	Detected in Beam # 48433
J2234+2114	  338.736 	 21.23856 	 1.3587 	 2.22E-16 	    35.08 	 0.2838684 	  56480  	   4.050	  28.139	    21.487    	   3.437    	Detected in Beam # 48810
J2235+1506	 338.93208 	 15.11363 	 0.0598 	 1.576E-19 	    18.09 	  0.4846802  	      * 	       *	       *		 *  	       *        Beam # 55808 Not Found
J2235+1506	 338.93208 	 15.11363 	 0.0598 	 1.576E-19 	    18.09 	  0.0264612  	      * 	       *	       *		 *  	       *        Beam # 56185 Not Found
J2238+5903	 339.61779 	 59.06133 	 0.1627 	 9.7034E-14 	        * 	 0.4488153 	  55254  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 10804
J2238+5903	 339.61779 	 59.06133 	 0.1627 	 9.7034E-14 	        * 	 0.3396411 	  55254  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 11037
J2238+6021	    339.5 	    60.35 	 3.0700 	        * 	      182 	 0.4988638 	  55249  	 304.902	   8.105	     3.706    	   0.551    	Detected in Beam # 09673
J2238+6021	    339.5 	    60.35 	 3.0700 	        * 	      182 	 0.3566702 	  55249  	 131.359	  29.009	    30.787    	   3.342    	Detected in Beam # 09817
J2238+6021	    339.5 	    60.35 	 3.0700 	        * 	      182 	 0.1581953 	  55250  	 904.985	  31.583	     4.865    	   1.496    	Detected in Beam # 10050
J2240+5832	 340.17891 	 58.54376 	 0.1399 	 1.5358E-14 	   263.50 	 0.4312960 	  55254  	  99.303	   2.529	     0.726    	   0.222    	Not Detected in # 11037
J2240+5832	 340.17891 	 58.54376 	 0.1399 	 1.5358E-14 	   263.50 	 0.1481695 	  55254  	 334.773	   2.212	     0.188    	   0.125    	Not Detected in # 11270
J2242+6950	 340.73503 	 69.84782 	 1.6645 	 4.82385E-15 	 40.86039 	 0.3819361 	  55164  	  16.457	   0.000	     0.000    	   0.000    	Not Detected in # 04505
J2242+6950	 340.73503 	 69.84782 	 1.6645 	 4.82385E-15 	 40.86039 	 0.4398881 	  55163  	  11.565	   5.578	     1.512    	   0.334    	Not Detected in # 04594
J2242+6950	 340.73503 	 69.84782 	 1.6645 	 4.82385E-15 	 40.86039 	 0.1896405 	  55164  	  21.005	  15.227	     2.272    	   0.647    	Detected in Beam # 04738
J2243+1518	 340.7907 	 15.30697 	 0.5968 	 1.125E-16 	    42.13 	  0.3916593  	      * 	       *	       *		 *  	       *        Beam # 55664 Not Found
J2243+1518	 340.7907 	 15.30697 	 0.5968 	 1.125E-16 	    42.13 	  0.3389901  	      * 	       *	       *		 *  	       *        Beam # 55897 Not Found
J2243+1518	 340.7907 	 15.30697 	 0.5968 	 1.125E-16 	    42.13 	  0.2740137  	      * 	       *	       *		 *  	       *        Beam # 56274 Not Found
  J2243+69	    341.0 	 69.66667 	 0.8554 	        * 	       68 	 0.4534240 	  55163  	  12.094	   3.386	     1.124    	   0.281    	Not Detected in # 04594
  J2243+69	    341.0 	 69.66667 	 0.8554 	        * 	       68 	 0.0552035 	  55164  	  30.659	  11.793	     1.544    	   0.559    	Detected in Beam # 04738
  J2244+63	    341.0 	     63.0 	 0.4610 	        * 	       92 	 0.3864615 	  55198  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 08165
  J2244+63	    341.0 	     63.0 	 0.4610 	        * 	       92 	 0.1793843 	  55198  	       *	   3.685	     0.368    	   0.224    	Not Detected in # 08309
  J2244+63	    341.0 	     63.0 	 0.4610 	        * 	       92 	 0.4488109 	  55199  	       *	   2.601	     0.909    	   0.254    	Not Detected in # 08542
J2248-0101	 342.1121 	 -1.03002 	 0.4772 	 6.5935E-16 	    29.05 	 0.2643580 	  57510  	  82.772	  49.270	     8.550    	   1.735    	Detected in Beam # 77035
