num name RA Dec P0 dP0 P1 dP1 DM dDM W50 dW50 S400 dS400 S1400 dS1400 SPINDX dSPINDX temp
1869 J1837-0045 279.383975 -0.752956 0.617037 6e-12 1.68e-15 7e-20 86.98 0.09 22.900 0.0 10.00 0.0 0.50 0.1 * 0.0 217.66556308687413
1870 J1837+0053 279.368542 0.886944 0.473513 4e-11 3.77e-17 4e-18 124.00 3.0 53.000 0.0 * 0.0 0.34 0.0 * 0.0 190.69946663326414
1871 J1837-0559 279.348596 -5.991194 0.201063 5e-12 3.30e-15 1.3e-18 319.50 0.6 22.300 0.0 * 0.0 0.58 0.04 -1.90 0.4 463.4890942938162
1872 J1837-0604 279.431458 -6.080278 0.096294 3e-11 4.52e-14 8e-19 459.30 0.3 30.600 0.0 * 0.0 0.75 0.06 -0.80 0.4 463.4890942938162
1873 J1837-0653 279.311043 -6.883921 1.905809 3e-11 7.72e-16 1.9e-19 316.10 0.4 2.500 0.0 * 0.0 3.50 0.7 -1.70 0.2 463.4890942938162
1874 J1837-08 279.429167 -8.334444 1.099000 0.0 * 0.0 510.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 452.3152974207734
1875 J1837+1221 279.279667 12.365 1.963532 1.2e-10 6.20e-15 1.6e-17 100.60 0.4 7.400 0.0 * 0.0 0.50 0.1 * 0.0 104.43775477337356
1876 J1837-1243 279.289208 -12.732222 1.876019 1.1e-10 3.65e-14 3e-17 300.00 9.0 24.400 0.0 * 0.0 0.17 0.03 * 0.0 224.07187329408538
1877 J1837-1837 279.476042 -18.618889 0.618358 1.6e-11 5.50e-15 1.2e-18 100.74 0.13 6.700 0.0 * 0.0 0.40 0.1 -2.69 0.59 147.7920866407797
1878 J1838-01 279.625 -1.016667 0.183295 2e-07 * 0.0 320.40 0.0 * 0.0 * 0.0 0.30 0.0 * 0.0 278.74898599284154
1879 J1838-0107 279.664263 -1.130178 0.444426 1.7e-12 5.46e-18 1.5e-19 268.90 0.0 34.400 0.0 * 0.0 0.05 0.0 * 0.0 278.74898599284154
1880 J1838-0453 279.546625 -4.889722 0.380831 3e-11 1.16e-13 8e-18 617.20 0.4 11.800 0.0 * 0.0 0.40 0.05 * 0.0 388.4011793069684
1881 J1838-0537 279.733417 -5.619167 0.145708 3e-10 4.72e-13 3e-17 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 463.4890942938162
1882 J1838-0549 279.658708 -5.82 0.235303 1e-11 3.34e-14 6e-18 276.60 0.4 6.700 0.0 * 0.0 0.42 0.04 * 0.0 463.4890942938162
1883 J1838-0624 279.71575 -6.415 0.927178 5e-11 7.74e-17 4e-18 424.00 9.0 36.000 0.0 * 0.0 0.16 0.03 * 0.0 463.4890942938162
1884 J1838-0655 279.513042 -6.925944 0.070498 5.4e-11 4.92e-14 2.9e-16 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 463.4890942938162
1885 J1838-1046 279.610333 -10.7825 1.218354 8e-11 3.08e-15 1.8e-17 208.00 3.0 16.600 0.0 * 0.0 0.50 0.1 -3.49 0.51 308.6947616125963
1886 J1838+1650 279.679425 16.837792 1.901967 1e-11 2.68e-15 1e-18 32.95 0.00099 72.000 0.0 2.60 0.0 * 0.0 -1.60 0.5 92.81700602540903
1887 J1838-1849 279.640792 -18.833056 0.488242 3e-11 4.00e-17 1e-17 169.90 0.0 * 0.0 * 0.0 0.40 0.0 * 0.0 133.04267476836318
1888 J1839-0141 279.779103 -1.698889 0.933266 2e-11 5.94e-15 1e-18 293.20 0.6 13.000 0.0 * 0.0 * 0.0 * 0.0 278.74898599284154
1889 J1839-0223 279.9918 -2.385972 1.266790 5e-11 4.76e-15 6e-21 330.00 0.0 45.300 0.0 * 0.0 0.11 0.0 * 0.0 375.8865268091605
1890 J1839-0321 279.906313 -3.352917 0.238778 9e-12 1.25e-14 3e-18 452.60 0.3 4.400 0.0 * 0.0 0.27 0.03 * 0.0 375.8865268091605
1891 J1839-0332 279.985763 -3.549611 2.675682 6e-11 4.76e-15 6e-21 195.10 0.0 31.900 0.0 * 0.0 * 0.0 * 0.0 388.4011793069684
1892 J1839-0402 279.96275 -4.04025 0.520940 1.7e-11 7.69e-15 5e-18 242.00 3.0 7.000 0.0 * 0.0 0.21 0.04 * 0.0 388.4011793069684
1893 J1839-0436 279.750267 -4.615972 0.149461 3e-12 8.10e-16 3e-19 292.70 1.8 6.400 0.0 * 0.0 0.23 0.0 * 0.0 388.4011793069684
1894 J1839-0459 279.927579 -4.999667 0.585319 3e-11 3.31e-15 5e-18 243.00 3.0 11.700 0.0 * 0.0 0.30 0.06 * 0.0 463.4890942938162
1895 J1839-0627 279.83525 -6.459444 0.484914 4e-11 1.32e-16 1.7e-17 88.50 0.7 23.200 0.0 * 0.0 0.29 0.06 * 0.0 463.4890942938162
1896 J1839-0643 279.790846 -6.729222 0.449548 1.5e-11 3.64e-15 7e-18 497.90 1.6 20.600 0.0 * 0.0 1.60 0.3 -1.50 0.3 463.4890942938162
1897 J1839-0905 279.972742 -9.087444 0.418969 1.6e-11 2.60e-14 3e-18 344.50 0.3 15.900 0.0 * 0.0 0.22 0.02 * 0.0 308.6947616125963
1898 J1839-1238 279.932117 -12.644639 1.911428 5e-11 4.95e-15 4e-18 169.80 1.8 26.000 0.0 * 0.0 0.37 0.0 * 0.0 224.07187329408538
1899 J1839+15 279.75 15.0 0.549161 8e-11 2.61e-14 6e-17 68.10 0.8 * 0.0 * 0.0 * 0.0 * 0.0 98.6273803993913
1900 J1840+0214 280.142029 2.248528 0.797478 4e-11 8.29e-15 7e-18 182.40 1.0 10.000 0.0 * 0.0 0.07 0.0 * 0.0 202.32021538122868
1901 J1840-04 280.204167 -4.640833 0.422300 0.0 * 0.0 380.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 463.4890942938162
1902 J1840-0559 280.096583 -5.987833 0.859368 5e-11 9.60e-15 9e-18 321.70 1.4 16.000 0.0 * 0.0 0.31 0.04 * 0.0 463.4890942938162
1903 J1840-0626 280.067958 -6.437611 1.893353 4e-10 2.30e-14 7e-17 748.00 8.0 37.000 0.0 * 0.0 0.16 0.0 * 0.0 463.4890942938162
1904 J1840-0643 280.039333 -6.729722 0.035578 3e-10 2.20e-16 7e-19 500.00 0.0 * 0.0 * 0.0 1.20 0.0 * 0.0 410.4508051364396
1905 J1840-0753 280.198333 -7.892222 0.437869 2e-10 1.00e-16 6e-17 691.00 7.0 140.100 0.0 * 0.0 0.37 0.02 * 0.0 410.4508051364396
1906 J1840-0809 280.139017 -8.150917 0.955672 8e-12 2.35e-15 5e-19 349.80 0.8 7.400 0.0 * 0.0 2.50 0.5 -1.50 0.1 452.3152974207734
1907 J1840-0815 280.057396 -8.252944 1.096440 1.4e-11 2.42e-15 9e-19 233.20 1.2 21.300 0.0 * 0.0 1.90 0.4 -2.30 0.2 452.3152974207734
1908 J1840-0840 280.21625 -8.674722 5.309377 2e-09 2.37e-14 1.2e-15 272.00 19.0 180.000 0.0 * 0.0 1.72 0.03 -2.34 0.25 308.6947616125963
1909 J1840-1122 280.100275 -11.369639 0.940962 4e-11 6.41e-15 6e-18 311.00 3.0 11.000 0.0 * 0.0 0.13 0.02 * 0.0 229.88224766806763
1910 J1840-1207 280.224092 -12.125722 0.754470 6e-12 3.20e-15 6e-19 302.30 1.5 15.000 0.0 * 0.0 0.22 0.0 * 0.0 229.88224766806763
1911 J1840-1419 280.137333 -14.318056 6.597563 4e-10 6.33e-15 2e-17 19.40 1.4 2.600 0.0 * 0.0 * 0.0 * 0.0 185.93197996743254
1912 J1840+5640 280.185867 56.682075 1.652862 2e-12 1.49e-15 1.4e-20 26.77 0.00017 27.100 0.0 21.00 3.0 4.00 1.0 -1.40 0.2 56.613904156750294
1913 J1841+0130 280.324004 1.504694 0.029773 4e-13 8.17e-18 5e-20 125.88 0.06 * 0.0 * 0.0 0.06 0.0 * 0.0 202.32021538122868
1914 J1841-0157 280.484196 -1.965167 0.663321 9e-12 1.81e-14 5e-19 475.00 3.0 21.000 0.0 * 0.0 0.81 0.09 -1.30 0.21 375.8865268091605
1915 J1841-0310 280.357875 -3.1725 1.657656 4e-10 3.35e-16 9e-18 216.00 12.0 59.000 0.0 * 0.0 0.15 0.03 * 0.0 375.8865268091605
1916 J1841-0345 280.411167 -3.811833 0.204068 1.7e-11 5.79e-14 3e-18 194.32 0.06 11.200 0.0 * 0.0 1.30 0.3 -0.85 0.04 463.4890942938162
1917 J1841-0425 280.273596 -4.422083 0.186149 4e-13 6.39e-15 1.8e-20 325.49 0.015 4.300 0.0 2.60 0.4 3.30 0.2 -1.70 0.1 463.4890942938162
1918 J1841-0456 280.330596 -4.936433 11.788978 1e-06 4.09e-11 1.6e-13 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 463.4890942938162
1919 J1841-0500 280.325583 -5.005417 0.912914 1.7e-10 3.48e-14 1.7e-16 532.00 1.0 * 0.0 * 0.0 * 0.0 * 0.0 463.4890942938162
1920 J1841-0524 280.4555 -5.408194 0.445749 3e-11 2.34e-13 1e-17 284.50 0.3 11.300 0.0 * 0.0 0.20 0.04 * 0.0 463.4890942938162
1921 J1841+0912 280.483166 9.202043 0.381319 3e-12 1.09e-15 1.1e-20 49.16 0.0043 7.900 0.0 20.00 1.0 1.70 0.1 -2.00 0.1 146.89818289093628
1922 J1841-1404 280.392917 -14.071944 1.334557 8e-10 6.41e-16 1.8e-16 267.00 8.0 18.000 0.0 * 0.0 0.18 0.0 * 0.0 185.93197996743254
1924 J1842-0153 280.741125 -1.89075 1.054228 3e-11 6.72e-15 4e-18 434.00 5.0 21.400 0.0 * 0.0 0.60 0.1 -1.70 0.4 375.8865268091605
1925 J1842+0257 280.628875 2.966333 3.088256 1.3e-10 2.96e-14 1.2e-17 148.10 1.1 52.000 0.0 * 0.0 0.26 0.0 * 0.0 202.32021538122868
1926 J1842-0309 280.57925 -3.162778 0.404920 3e-11 4.52e-15 4e-18 955.00 7.0 43.000 0.0 * 0.0 0.25 0.04 * 0.0 375.8865268091605
1927 J1842+0358 280.570925 3.976472 0.233326 3e-12 8.11e-16 3e-19 109.90 0.4 3.900 0.0 * 0.0 0.09 0.0 * 0.0 173.71529538623903
1928 J1842-0359 280.610324 -3.999954 1.839944 1.4e-11 5.09e-16 1.1e-19 195.98 0.08 71.800 0.0 18.70 0.0 4.40 0.5 -1.50 0.1 463.4890942938162
1929 J1842-0415 280.547037 -4.260611 0.526682 1.2e-11 2.19e-14 1.2e-18 188.00 4.0 11.000 0.0 * 0.0 0.35 0.04 -0.80 0.89 463.4890942938162
1930 J1842-0612 280.679375 -6.21 0.564475 1.6e-10 2.20e-17 9e-18 485.00 10.0 53.000 0.0 * 0.0 0.54 0.06 * 0.0 410.4508051364396
1931 J1842+0638 280.541675 6.6375 0.313016 1.1e-11 7.60e-17 1.7e-18 212.20 1.2 13.000 0.0 * 0.0 0.21 0.0 * 0.0 162.69048247150346
1932 J1842-0800 280.728929 -8.014861 1.255469 3e-11 1.94e-16 5e-20 188.60 0.0 24.900 0.0 * 0.0 0.10 0.0 * 0.0 320.1665264022536
1933 J1842-0905 280.592242 -9.090167 0.344643 5e-12 1.05e-14 5e-19 343.40 0.2 28.600 0.0 * 0.0 1.04 0.07 -1.40 0.2 308.6947616125963
1934 J1842+1332 280.624833 13.53375 0.471604 3e-11 2.29e-16 7e-18 102.50 0.7 64.600 0.0 * 0.0 1.00 0.2 * 0.0 107.11946602290385
1935 J1843-0000 280.866508 -0.011361 0.880330 3e-11 7.79e-15 4e-18 101.50 0.8 24.900 0.0 * 0.0 3.80 0.8 -1.50 0.2 278.74898599284154
1936 J1843-0050 280.903 -0.836111 0.782598 8e-11 2.49e-16 1.2e-17 507.00 7.0 19.100 0.0 * 0.0 0.24 0.05 * 0.0 375.8865268091605
1937 J1843-0137 280.802625 -1.629528 0.669872 3e-11 2.47e-15 1.4e-17 486.00 3.0 17.000 0.0 * 0.0 0.26 0.04 * 0.0 375.8865268091605
1938 J1843-0211 280.876367 -2.184111 2.027524 5e-11 1.44e-14 3e-17 441.70 0.9 24.000 0.0 * 0.0 0.93 0.1 -2.18 0.3 375.8865268091605
1939 J1843-0355 280.777792 -3.932222 0.132314 1.1e-11 1.04e-15 3e-18 797.70 0.6 19.100 0.0 * 0.0 0.89 0.07 -0.30 0.3 463.4890942938162
1940 J1843-0408 280.931 -4.134444 0.781934 7e-11 2.39e-15 3e-17 246.00 3.0 12.000 0.0 * 0.0 0.17 0.03 * 0.0 463.4890942938162
1941 J1843-0459 280.865179 -4.991778 0.754963 3e-11 8.54e-16 1e-17 444.10 0.5 53.900 0.0 * 0.0 1.90 0.4 -2.40 0.4 410.4508051364396
1942 J1843-0510 280.79055 -5.167917 0.671614 1.3e-11 3.89e-15 1.2e-18 257.00 0.0 24.000 0.0 * 0.0 0.07 0.0 * 0.0 410.4508051364396
1943 J1843-0702 280.843504 -7.0485 0.191614 3e-12 2.14e-15 1.5e-18 228.40 0.2 2.400 0.0 * 0.0 0.27 0.04 * 0.0 410.4508051364396
1944 J1843-0744 280.772863 -7.741694 0.475393 1e-11 1.33e-14 1e-18 321.00 5.0 9.000 0.0 * 0.0 0.17 0.0 * 0.0 320.1665264022536
1945 J1843-0806 280.869646 -8.112472 0.536414 9e-12 1.74e-14 4e-18 215.80 0.9 21.000 0.0 * 0.0 0.36 0.05 -2.75 0.65 320.1665264022536
1946 J1843-1113 280.921925 -11.225297 0.001846 6e-16 9.55e-21 7e-24 59.96 0.008 0.250 0.0 * 0.0 0.10 0.02 * 0.0 229.88224766806763
1947 J1843-1448 280.755729 -14.803503 0.005471 6e-16 6.21e-21 1.8e-23 114.51 0.07 1.000 0.0 * 0.0 0.57 0.0 * 0.0 159.71080330535872
1948 J1843-1507 280.890029 -15.1175 0.583550 5e-12 7.20e-15 6e-19 215.50 0.7 6.500 0.0 * 0.0 0.17 0.0 * 0.0 159.71080330535872
1949 J1843+2024 280.859083 20.415167 3.406539 4e-10 1.04e-15 4e-17 85.30 0.2 29.000 0.0 0.37 0.03 * 0.0 * 0.0 81.94117706898068
1950 J1844+00 281.045833 0.583333 0.460503 3e-06 * 0.0 345.54 0.2 12.000 0.0 * 0.0 8.60 0.9 * 0.0 251.4849216226171
1951 J1844-0030 281.171246 -0.507167 0.641098 3e-11 6.08e-15 8e-18 605.00 3.0 16.000 0.0 * 0.0 0.42 0.05 -2.81 0.75 375.8865268091605
1952 J1844+0115 281.168948 1.259715 0.004186 3e-15 1.07e-20 3e-22 148.22 0.02 * 0.0 * 0.0 0.10 0.0 * 0.0 251.4849216226171
1953 J1844-0244 281.187397 -2.744703 0.507722 1.3e-11 1.67e-14 1.1e-19 429.00 3.0 12.800 0.0 * 0.0 1.10 0.2 -1.89 0.44 432.3514470076035
1954 J1844-0256 281.220833 -2.933333 0.272963 1e-06 * 0.0 826.00 2.0 80.800 0.0 * 0.0 0.59 0.06 * 0.0 432.3514470076035
1955 J1844-03 281.2375 -3.0 6.971270 0.00028 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 432.3514470076035
1956 J1844-0302 281.028825 -3.036444 1.198630 2e-11 7.81e-15 5e-21 533.00 0.0 19.000 0.0 * 0.0 0.12 0.0 * 0.0 432.3514470076035
1957 J1844-0310 281.1895 -3.176972 0.525049 4e-11 1.02e-14 4e-18 836.10 0.5 20.400 0.0 * 0.0 0.53 0.06 -2.14 0.98 432.3514470076035
1958 J1844-0346 281.137042 -3.775167 0.112855 1.1e-11 1.55e-13 7e-19 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 432.3514470076035
1959 J1844-0433 281.139385 -4.553448 0.991027 3e-12 3.91e-15 1.6e-20 123.16 0.02 13.000 0.0 8.10 0.7 1.10 0.12 -1.80 0.1 410.4508051364396
1960 J1844-0452 281.006417 -4.872472 0.269443 3e-11 6.80e-16 6e-18 626.00 4.0 16.000 0.0 * 0.0 0.19 0.03 * 0.0 410.4508051364396
1961 J1844-0502 281.1415 -5.033472 0.335163 4e-11 6.18e-17 1.2e-17 318.00 5.0 24.000 0.0 * 0.0 0.40 0.05 * 0.0 410.4508051364396
1962 J1844-0538 281.021285 -5.642829 0.255699 8e-12 9.71e-15 6e-20 411.71 0.04 7.700 0.0 * 0.0 3.20 0.2 -1.90 0.1 410.4508051364396
1963 J1844+1454 281.228727 14.903922 0.375463 3e-11 1.87e-15 3e-19 41.49 0.00061 7.700 0.0 20.00 2.0 1.80 0.4 -1.95 0.1 106.37454623136766
1964 J1845-0316 281.470417 -3.268056 0.207636 1e-10 8.86e-15 6e-17 500.00 0.14 12.000 0.0 * 0.0 0.35 0.04 -2.66 1.3 432.3514470076035
1965 J1845-0434 281.394624 -4.57495 0.486751 4e-10 1.13e-14 3e-18 230.80 0.2 15.100 0.0 * 0.0 2.50 0.5 -1.18 0.24 410.4508051364396
1966 J1845-0545 281.410375 -5.755056 1.092348 5e-11 1.34e-14 3e-17 315.90 1.2 18.000 0.0 * 0.0 0.47 0.06 * 0.0 410.4508051364396
1967 J1845+0623 281.285792 6.399333 1.421654 7e-11 5.46e-16 7e-18 113.00 1.4 14.000 0.0 * 0.0 0.33 0.0 * 0.0 187.4218195505049
1968 J1845-0635 281.280858 -6.589833 0.340528 2e-11 4.49e-15 8e-18 414.00 1.0 27.200 0.0 * 0.0 0.36 0.01 * 0.0 320.1665264022536
1969 J1845-0743 281.48825 -7.727333 0.104695 5e-12 3.67e-16 1.1e-18 280.93 0.02 1.800 0.0 * 0.0 3.70 0.2 -1.70 0.2 320.1665264022536
1970 J1845-0826 281.273721 -8.444361 0.634354 1.7e-11 9.35e-15 3e-18 228.20 1.2 * 0.0 * 0.0 0.33 0.0 * 0.0 320.1665264022536
1971 J1845-1114 281.440742 -11.236389 0.206220 1.3e-12 2.01e-15 1.3e-19 206.70 0.5 3.700 0.0 * 0.0 0.52 0.0 * 0.0 183.54823663451674
1972 J1845-1351 281.297917 -13.865139 2.618918 6e-11 9.72e-15 8e-18 197.40 1.4 16.000 0.0 * 0.0 0.33 0.0 * 0.0 159.71080330535872
1973 J1846+0051 281.682588 0.860833 0.434373 1.6e-11 1.12e-14 3e-18 140.00 3.0 28.200 0.0 * 0.0 0.34 0.09 -3.75 1.1 335.36289014959186
1974 J1846-0257 281.564542 -2.96 4.476723 1e-10 1.61e-13 3e-18 237.00 7.0 15.000 6.0 * 0.0 * 0.0 * 0.0 432.3514470076035
1975 J1846-0258 281.603917 -2.975028 0.326571 5e-11 7.11e-12 3e-18 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 432.3514470076035
1976 J1846-0749 281.582267 -7.822611 0.350110 4e-12 1.26e-15 4e-19 388.30 0.5 7.400 0.0 * 0.0 0.35 0.0 * 0.0 320.1665264022536
1977 J1846-07492 281.533329 -7.820333 0.861380 1.5e-11 5.19e-15 3e-18 192.00 5.0 19.000 0.0 * 0.0 0.19 0.0 * 0.0 320.1665264022536
1978 J1846+0919 281.608333 9.329444 0.225551 3e-10 9.93e-15 3e-17 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 140.6408566420323
1981 J1847-0130 281.896708 -1.512778 6.707046 9e-10 1.27e-12 3e-16 667.00 6.0 205.000 0.0 * 0.0 0.33 0.04 * 0.0 432.3514470076035
1982 J1847-0402 281.845178 -4.037294 0.597792 1.5e-10 5.17e-14 1.1e-18 141.98 0.005 20.400 0.0 75.00 3.0 4.90 0.3 -2.30 0.1 364.4147620195032
1983 J1847-0427 281.828583 -4.466389 0.259247 2e-11 5.90e-18 5e-19 188.30 0.0 30.900 0.0 * 0.0 * 0.0 * 0.0 410.4508051364396
1984 J1847-0438 281.908021 -4.637583 0.957991 3e-11 1.09e-14 9e-18 229.00 4.0 11.300 0.0 * 0.0 0.50 0.1 -1.70 0.5 410.4508051364396
1985 J1847-0443 281.966042 -4.726722 0.340832 1.4e-11 2.83e-17 4e-19 454.90 2.0 9.000 0.0 * 0.0 0.16 0.03 * 0.0 410.4508051364396
1986 J1847-0605 281.837796 -6.08725 0.778164 1.9e-11 4.65e-15 7e-18 207.90 1.8 13.100 0.0 * 0.0 0.80 0.2 -2.50 0.4 320.1665264022536
1987 J1848-0023 282.157875 -0.388056 0.537624 9e-11 1.61e-15 1.8e-17 30.60 0.1 17.700 0.0 * 0.0 0.60 0.3 * 0.0 432.3514470076035
1988 J1848-0055 282.189583 -0.931389 0.274557 7e-11 1.35e-15 3e-17 1166.00 7.0 27.900 0.0 * 0.0 0.19 0.03 * 0.0 432.3514470076035
1989 J1848-0123 282.09829 -1.399536 0.659432 3e-11 5.25e-15 1.4e-19 159.53 0.008 16.100 0.0 79.00 6.0 15.20 3.0 -1.64 0.09 432.3514470076035
1990 J1848+0351 282.176 3.859917 0.191443 2e-12 6.73e-17 1e-19 336.60 0.4 10.300 0.0 * 0.0 0.07 0.003 * 0.0 251.4849216226171
1991 J1848-0511 282.062542 -5.193889 1.637129 6e-10 8.86e-15 1.1e-17 418.00 7.0 99.000 0.0 * 0.0 0.40 0.05 * 0.0 320.1665264022536
1992 J1848-0601 282.084788 -6.018806 0.225004 4e-12 2.87e-16 4e-19 496.60 0.4 * 0.0 * 0.0 0.24 0.0 * 0.0 320.1665264022536
1993 J1848+0604 282.227592 6.079667 2.218603 3e-11 3.74e-15 6e-18 242.70 0.7 46.000 0.0 1.00 0.0 0.35 0.04 * 0.0 222.88000162762745
1994 J1848+0647 282.233375 6.792139 0.505957 2e-10 8.75e-15 1e-19 27.90 0.2 13.000 0.0 2.30 0.1 0.17 0.03 * 0.0 187.4218195505049
1995 J1848+0826 282.182375 8.443306 0.328665 2e-11 2.72e-16 6e-19 90.68 0.08 19.000 0.0 2.80 0.0 0.11 0.02 -2.00 0.4 187.4218195505049
1996 J1848-1150 282.049208 -11.835889 1.312218 3e-11 1.43e-15 3e-18 163.40 1.8 32.000 0.0 * 0.0 0.21 0.0 * 0.0 154.64534872291264
1997 J1848+12 282.125 12.833333 0.754730 7e-05 * 0.0 139.00 20.0 107.000 0.0 * 0.0 * 0.0 * 0.0 123.50770143669999
1998 J1848-1243 282.075108 -12.725 0.414383 2e-11 4.41e-16 8e-19 91.96 0.07 9.000 0.0 * 0.0 * 0.0 * 0.0 154.64534872291264
1999 J1848-1414 282.163148 -14.238163 0.297770 3e-12 1.41e-17 3e-20 134.47 0.09 11.700 0.0 13.00 0.0 0.60 0.1 -2.20 0.4 136.46930580942964
2000 J1848-1952 282.075144 -19.875246 4.308190 4e-11 2.33e-14 1.7e-19 18.23 0.07 65.000 0.0 17.00 2.0 * 0.0 -2.00 0.5 106.37454623136766
2001 J1849-0001 282.256708 -0.021556 0.038519 1.2e-11 1.42e-14 5.8e-17 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 335.36289014959186
2002 J1849-0040 282.292708 -0.672222 0.672481 1.4e-10 1.11e-14 4e-17 1234.90 0.1 64.590 0.0 * 0.0 0.20 0.03 * 0.0 432.3514470076035
2003 J1849+0127 282.434083 1.456389 0.542155 9e-11 2.80e-14 6e-17 207.30 2.6 17.000 0.0 * 0.0 0.46 0.09 * 0.0 335.36289014959186
2004 J1849-0317 282.491042 -3.291944 0.668408 4e-11 2.20e-14 1.8e-17 42.90 2.8 23.200 0.0 * 0.0 0.70 0.1 * 0.0 364.4147620195032
2005 J1849+0409 282.264462 4.16175 0.761194 1.1e-11 2.16e-14 1.2e-18 56.10 1.4 11.000 0.0 * 0.0 0.31 0.0 * 0.0 251.4849216226171
2006 J1849-0614 282.438154 -6.242083 0.953384 3e-11 5.39e-14 6e-18 119.60 1.2 14.000 0.0 * 0.0 0.59 0.07 -2.76 0.39 320.1665264022536
2007 J1849-0636 282.276815 -6.618585 1.451319 1.1e-11 4.62e-14 1.1e-19 148.17 0.012 89.000 0.0 26.00 1.0 1.40 0.15 -2.30 0.1 320.1665264022536
2008 J1849+2423 282.394485 24.396104 0.275641 7e-14 1.53e-16 4e-21 62.27 0.0016 14.400 0.0 2.30 0.6 * 0.0 -0.70 0.5 72.25721977901024
2009 J1850-0006 282.699708 -0.10725 2.191498 5e-10 4.32e-15 5e-17 570.00 20.0 139.000 0.0 * 0.0 0.80 0.0 * 0.0 396.5952970138665
2010 J1850-0026 282.561308 -0.436556 0.166634 2e-12 3.91e-14 2e-18 947.00 5.0 13.000 0.0 * 0.0 1.77 0.0 * 0.0 432.3514470076035
2011 J1850+0026 282.6881 0.440444 1.081844 3e-11 3.59e-16 1.1e-17 201.40 1.2 12.600 0.0 * 0.0 1.50 0.3 -2.21 0.26 396.5952970138665
2012 J1850-0031 282.639125 -0.519167 0.734185 1e-10 1.26e-15 6e-18 895.00 8.0 32.000 0.0 * 0.0 0.23 0.03 * 0.0 432.3514470076035
2013 J1850+0124 282.504225 1.409614 0.003560 6e-15 1.09e-20 6e-22 118.89 0.05 * 0.0 * 0.0 0.20 0.0 * 0.0 335.36289014959186
2014 J1850+0242 282.673679 2.715956 0.004480 7e-14 1.63e-19 5e-21 540.07 0.009 0.970 0.0 * 0.0 * 0.0 * 0.0 335.36289014959186
2015 J1850+0423 282.597625 4.385889 0.290716 3e-12 9.14e-17 2e-19 265.80 0.4 24.700 0.0 * 0.0 0.20 0.004 * 0.0 260.12599120443684
2016 J1850+1335 282.647807 13.599554 0.345582 4e-13 1.49e-15 4e-21 60.14 0.0066 4.700 0.0 6.00 1.0 0.80 0.2 -1.50 0.2 124.4016051865434
2017 J1850+15 282.5375 15.533333 1.383965 3e-06 * 0.0 24.70 8.7 * 0.0 * 0.0 * 0.0 * 0.0 116.65443935456705
2018 J1851-0029 282.979554 -0.499472 0.518721 9e-12 4.74e-15 1.1e-18 510.00 20.0 13.000 0.0 * 0.0 0.44 0.0 * 0.0 396.5952970138665
2019 J1851-0053 282.763208 -0.885361 1.409065 1.6e-10 8.74e-16 8e-17 24.00 4.0 15.300 0.0 * 0.0 0.80 0.2 * 0.0 432.3514470076035
2020 J1851-0114 282.818375 -1.237056 0.953182 4e-11 2.48e-15 4e-18 427.20 1.4 25.000 0.0 * 0.0 0.28 0.0 * 0.0 364.4147620195032
2021 J1851+0118 282.967417 1.316389 0.906977 1.4e-10 1.37e-13 9e-18 418.00 7.0 24.000 0.0 * 0.0 0.10 0.02 * 0.0 335.36289014959186
2022 J1851+0233 282.788042 2.562889 0.344018 1.2e-11 2.18e-15 1.3e-18 606.00 4.0 13.500 0.0 * 0.0 0.08 0.0 * 0.0 335.36289014959186
2023 J1851-0241 282.813583 -2.691944 0.435194 4e-11 7.96e-15 3e-18 515.00 5.0 35.000 0.0 * 0.0 0.20 0.03 * 0.0 364.4147620195032
2024 J1851+0418 282.763745 4.303337 0.284697 3e-12 1.09e-15 1.7e-20 115.54 0.05 71.000 0.0 * 0.0 0.66 0.08 -2.09 0.29 260.12599120443684
2025 J1851+1259 282.805065 12.993135 1.205303 1.1e-10 1.15e-14 8e-19 70.63 0.0017 11.000 0.0 8.00 2.0 0.75 0.08 -1.80 0.1 124.4016051865434
2026 J1852+0008 283.17825 0.136 0.467894 2e-11 5.68e-15 7e-18 254.90 1.8 16.000 0.0 * 0.0 0.31 0.04 * 0.0 396.5952970138665
2027 J1852+0013 283.174079 0.232528 0.957751 5e-11 1.40e-14 1.2e-17 545.00 3.0 19.000 0.0 * 0.0 0.30 0.04 * 0.0 396.5952970138665
2028 J1852+0031 283.114255 0.533885 2.180195 1.5e-10 9.70e-14 1.5e-18 787.00 17.0 274.900 0.0 * 0.0 5.10 1.0 -1.12 0.19 396.5952970138665
2029 J1852+0033 283.194167 0.555806 11.558713 6e-08 0.00e+00 1.4e-13 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 396.5952970138665
